Year,YearEnd,LocationAbbr,LocationDesc,DataSource,Topic,Question,DataValueUnit,DataValueType,DataValue,DataValueAlt,DataValueFootnoteSymbol,DataValueFootnote,LowConfidenceLimit,HighConfidenceLimit,StratificationCategory1,Stratification1,LocationID,TopicID,QuestionID,DataValueTypeID,StratificationCategoryID1,StratificationID1
2020,2021,FL,Florida,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,43.0,43.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,25.1,63.0,Race/Ethnicity,"Asian, non-Hispanic",12,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,GA,Georgia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,43.1,43.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,32.7,54.2,Race/Ethnicity,Hispanic,13,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,IA,Iowa,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.2,32.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,19.9,47.5,Race/Ethnicity,Hispanic,19,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,DE,Delaware,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.8,37.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.1,51.2,Race/Ethnicity,"Multiracial, non-Hispanic",10,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,KS,Kansas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,51.6,51.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,33.6,69.1,Race/Ethnicity,"Black, non-Hispanic",20,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,IL,Illinois,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,62.2,62.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,50.4,72.6,Race/Ethnicity,"Black, non-Hispanic",17,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,IN,Indiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,19.9,19.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,6.6,46.5,Race/Ethnicity,"Asian, non-Hispanic",18,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,ID,Idaho,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.2,37.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.1,56.7,Race/Ethnicity,"Multiracial, non-Hispanic",16,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,FL,Florida,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.0,37.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.0,52.2,Race/Ethnicity,"Multiracial, non-Hispanic",12,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,KS,Kansas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,38.8,38.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,18.5,64.0,Race/Ethnicity,"Asian, non-Hispanic",20,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,KS,Kansas,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,26.2,26.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.4,39.3,Race/Ethnicity,"Multiracial, non-Hispanic",20,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,DE,Delaware,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,45.7,45.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,33.3,58.6,Race/Ethnicity,"Asian, non-Hispanic",10,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,IN,Indiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,56.4,56.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,42.0,69.8,Race/Ethnicity,"Black, non-Hispanic",18,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,IN,Indiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,43.3,43.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,28.3,59.6,Race/Ethnicity,"Multiracial, non-Hispanic",18,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,ID,Idaho,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.9,37.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,27.9,49.1,Race/Ethnicity,Hispanic,16,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,GA,Georgia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.2,32.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.1,45.8,Race/Ethnicity,"Asian, non-Hispanic",13,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,IA,Iowa,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,47.1,47.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,29.3,65.8,Race/Ethnicity,"Black, non-Hispanic",19,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,DC,District of Columbia,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,46.7,46.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,25.0,69.7,Race/Ethnicity,"Asian, non-Hispanic",11,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,IA,Iowa,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,35.4,35.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.3,52.7,Race/Ethnicity,"Multiracial, non-Hispanic",19,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,DE,Delaware,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,39.1,39.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,28.1,51.2,Race/Ethnicity,Hispanic,10,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,IN,Indiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,41.8,41.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,29.7,54.9,Race/Ethnicity,Hispanic,18,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MN,Minnesota,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,48.5,48.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,34.9,62.4,Race/Ethnicity,"Asian, non-Hispanic",27,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,MO,Missouri,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,33.0,33.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,20.5,48.6,Race/Ethnicity,"Multiracial, non-Hispanic",29,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,MI,Michigan,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,20.0,20.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,10.2,35.5,Race/Ethnicity,"Asian, non-Hispanic",26,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,MS,Mississippi,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,42.8,42.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,26.1,61.4,Race/Ethnicity,Hispanic,28,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MS,Mississippi,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,38.5,38.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,23.5,56.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",28,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,ME,Maine,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,31.8,31.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,15.5,54.3,Race/Ethnicity,Hispanic,23,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MN,Minnesota,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,37.2,37.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,22.3,54.9,Race/Ethnicity,"Black, non-Hispanic",27,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,MA,Massachusetts,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,43.0,43.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,32.6,54.0,Race/Ethnicity,Hispanic,25,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MI,Michigan,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,60.2,60.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,47.9,71.3,Race/Ethnicity,"Black, non-Hispanic",26,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,MO,Missouri,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.1,32.1,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,20.4,46.6,Race/Ethnicity,Hispanic,29,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MT,Montana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,23.7,23.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.0,37.2,Race/Ethnicity,"Multiracial, non-Hispanic",30,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,ME,Maine,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,25.8,25.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,14.9,40.9,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",23,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,LA,Louisiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,46.4,46.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,23.2,71.2,Race/Ethnicity,"Asian, non-Hispanic",22,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,MN,Minnesota,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,33.3,33.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,21.8,47.1,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",27,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,LA,Louisiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,49.8,49.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,35.2,64.4,Race/Ethnicity,"Multiracial, non-Hispanic",22,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,KY,Kentucky,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,58.7,58.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,42.2,73.4,Race/Ethnicity,"Black, non-Hispanic",21,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,MD,Maryland,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,34.7,34.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.8,46.3,Race/Ethnicity,"Multiracial, non-Hispanic",24,SLEP,SLP01,CRDPREV,RACE,MRC
2020,2021,MA,Massachusetts,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,30.4,30.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,19.1,44.6,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",25,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,MT,Montana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,33.2,33.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,19.2,50.8,Race/Ethnicity,Hispanic,30,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MI,Michigan,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,39.2,39.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,25.8,54.3,Race/Ethnicity,Hispanic,26,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MN,Minnesota,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,39.9,39.9,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.1,58.0,Race/Ethnicity,Hispanic,27,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MD,Maryland,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,34.8,34.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,24.2,47.0,Race/Ethnicity,Hispanic,24,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MO,Missouri,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,53.5,53.5,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,40.0,66.4,Race/Ethnicity,"Black, non-Hispanic",29,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,MA,Massachusetts,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,26.7,26.7,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,16.8,39.8,Race/Ethnicity,"Asian, non-Hispanic",25,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,LA,Louisiana,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,49.0,49.0,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,36.4,61.8,Race/Ethnicity,Hispanic,22,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,MA,Massachusetts,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,46.6,46.6,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,31.5,62.3,Race/Ethnicity,"Black, non-Hispanic",25,SLEP,SLP01,CRDPREV,RACE,BLK
2020,2021,KY,Kentucky,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,46.3,46.3,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,30.1,63.3,Race/Ethnicity,Hispanic,21,SLEP,SLP01,CRDPREV,RACE,HIS
2020,2021,KY,Kentucky,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,47.8,47.8,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,32.9,63.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",21,SLEP,SLP01,CRDPREV,RACE,AIAN
2020,2021,MD,Maryland,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,21.2,21.2,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,12.5,33.6,Race/Ethnicity,"Asian, non-Hispanic",24,SLEP,SLP01,CRDPREV,RACE,ASN
2020,2021,MI,Michigan,NSCH,Sleep,Short sleep duration among children aged 4 months to 14 years,%,Crude Prevalence,32.4,32.4,###,Interpret with caution: 95% confidence interval width is greater than 20 percentage points or 1.2 times the estimate,19.9,48.0,Race/Ethnicity,"American Indian or Alaska Native, non-Hispanic",26,SLEP,SLP01,CRDPREV,RACE,AIAN
